,GeneStableID,GeneName,GeneDescription,baseMean,log2FC,padj,neglogpadj
1095921,ENSGALG00000027583,PLN,phospholamban [Source:NCBI gene;Acc:396378],9.064317521536589,-1.10052143135978,0.7864448675241129,0.1043317175026149
1096550,ENSGALG00000016480,SDC1,syndecan 1 [Source:NCBI gene;Acc:421960],344.731632509294,-0.330840363854965,0.7864448675241129,0.1043317175026149
1096732,ENSGALG00000012148,ATG14,autophagy related 14 [Source:NCBI gene;Acc:428922],40.9774829193936,-0.714675076253874,0.7864448675241129,0.1043317175026149
1097260,ENSGALG00000034649,TOX3,TOX high mobility group box family member 3 [Source:NCBI gene;Acc:415724],546.314746550064,-0.274050613475529,0.7864448675241129,0.1043317175026149
1097403,ENSGALG00000001529,THYN1,thymocyte nuclear protein 1 [Source:NCBI gene;Acc:374161],678.366160081053,0.30940090788922997,0.7864448675241129,0.1043317175026149
1097407,ENSGALG00000007009,NCOA5,nuclear receptor coactivator 5 [Source:NCBI gene;Acc:419304],537.155595084916,-0.302448656876044,0.787030688634144,0.10400833289555361
1097484,ENSGALG00000009228,PARP1,poly (ADP-ribose) polymerase 1 [Source:NCBI gene;Acc:396199],11395.1492593048,-0.27267732494994895,0.787109442858061,0.10396487739344429
1098861,ENSGALG00000005569,USP47,ubiquitin specific peptidase 47 [Source:NCBI gene;Acc:423032],2414.72223072344,0.193976321987863,0.787109442858061,0.10396487739344429
1099279,ENSGALG00000011531,APAF1,apoptotic peptidase activating factor 1 [Source:NCBI gene;Acc:417926],486.805002282357,-0.443780530576145,0.7871786847905241,0.10392667423523415
1099783,ENSGALG00000030783,GTPBP1,GTP binding protein 1 [Source:NCBI gene;Acc:418022],656.904059629918,-0.457991319533383,0.7871786847905241,0.10392667423523415
1099819,ENSGALG00000012254,KCNJ4,Potassium inwardly rectifying channel subfamily J member 4 [Source:NCBI gene;Acc:395903],12.7715639611131,-1.5866770781060702,0.7871786847905241,0.10392667423523415
1099889,ENSGALG00000014071,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2 [Source:NCBI gene;Acc:418212]",729.228467979604,0.407557348522836,0.7871786847905241,0.10392667423523415
1100561,ENSGALG00000016769,CHST10,carbohydrate sulfotransferase 10 [Source:NCBI gene;Acc:395206],349.53051289531,0.327658954497057,0.7871786847905241,0.10392667423523415
1100642,ENSGALG00000016990,LRCH1,leucine rich repeats and calponin homology domain containing 1 [Source:NCBI gene;Acc:418855],141.245013089038,0.378545712485803,0.7871786847905241,0.10392667423523415
1100698,ENSGALG00000037067,EIF3E,eukaryotic translation initiation factor 3 subunit E [Source:NCBI gene;Acc:420272],10210.5837417352,0.297700387023591,0.7871786847905241,0.10392667423523415
1101046,ENSGALG00000009854,NEK2,NIMA related kinase 2 [Source:NCBI gene;Acc:421376],964.027163361354,-0.341661689421899,0.7871786847905241,0.10392667423523415
1101667,ENSGALG00000016299,FAM83B,family with sequence similarity 83 member B [Source:NCBI gene;Acc:428645],41.3927447045477,0.806427375753165,0.7871786847905241,0.10392667423523415
1101731,ENSGALG00000030791,DIAPH2,diaphanous related formin 2 [Source:NCBI gene;Acc:374040],1074.7760485157198,-0.429555942491818,0.7871786847905241,0.10392667423523415
1101767,ENSGALG00000020249,RAPGEF2,Rap guanine nucleotide exchange factor 2 [Source:NCBI gene;Acc:422418],1366.65413475834,0.32714622839513,0.7871786847905241,0.10392667423523415
1102733,ENSGALG00000001869,LINGO2,leucine rich repeat and Ig domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21207],12.3576843627897,-1.3900705595362,0.7871786847905241,0.10392667423523415
1102781,ENSGALG00000011475,RPL37A,ribosomal protein L37a [Source:NCBI gene;Acc:769981],35123.4228845216,0.259850374073359,0.7871786847905241,0.10392667423523415
1103136,ENSGALG00000003081,SUCO,SUN domain containing ossification factor [Source:NCBI gene;Acc:424385],623.648524874021,0.386521772978551,0.7871786847905241,0.10392667423523415
1103180,ENSGALG00000005768,ETV5,ETS variant 5 [Source:NCBI gene;Acc:395749],209.030272001875,-0.413722858728057,0.7871786847905241,0.10392667423523415
1103554,ENSGALG00000010284,GMPS,guanine monophosphate synthase [Source:NCBI gene;Acc:425028],2654.82082856127,-0.210660667019174,0.7871786847905241,0.10392667423523415
1103770,ENSGALG00000038747,TM4SF18,transmembrane 4 L six family member 18 [Source:NCBI gene;Acc:771841],151.803831128599,0.404729174652566,0.7871786847905241,0.10392667423523415
1103772,ENSGALG00000004655,SMURF1,SMAD specific E3 ubiquitin protein ligase 1 [Source:NCBI gene;Acc:416487],234.347432070834,0.37780873728053493,0.7871786847905241,0.10392667423523415
1104668,ENSGALG00000031274,SLC4A8,solute carrier family 4 member 8 [Source:NCBI gene;Acc:425441],1044.2782984970802,-0.23071547018079397,0.7871786847905241,0.10392667423523415
1104943,ENSGALG00000001270,PRKCZ,protein kinase C zeta [Source:NCBI gene;Acc:419399],244.199217533779,0.33398761058976,0.7871786847905241,0.10392667423523415
1106117,ENSGALG00000028996,SIGMAR1,sigma non-opioid intracellular receptor 1 [Source:NCBI gene;Acc:100859748],435.363025891671,0.313004248873132,0.787829589486232,0.10356771188779612
1106306,ENSGALG00000033232,LMAN2,"lectin, mannose binding 2 [Source:NCBI gene;Acc:100859676]",520.420091300618,0.4781030836304361,0.7879139407769319,0.10352121536164985
1106540,ENSGALG00000029912,CAMK1,calcium/calmodulin dependent protein kinase I [Source:NCBI gene;Acc:416049],17.001511163813,0.7470259678865209,0.788242570987889,0.10334011369032696
1106862,ENSGALG00000007172,FHIT,fragile histidine triad [Source:NCBI gene;Acc:416071],163.089531497737,0.44236000928464897,0.788342796881813,0.10328489618847679
1107070,ENSGALG00000045351,CYP2AB3,"cytochrome P450, family 2, subfamily AB, polypeptide 3 [Source:NCBI gene;Acc:424943]",53.404525314370396,0.5242383601323239,0.788464263644703,0.10321798585266877
1107210,ENSGALG00000016457,TRIB2,tribbles pseudokinase 2 [Source:NCBI gene;Acc:378919],4400.06776002731,0.287986628616575,0.7890603049092092,0.10288980402952677
1107402,ENSGALG00000016707,CLIC5,chloride intracellular channel 5 [Source:NCBI gene;Acc:422054],4.13174169194934,2.21922248550475,0.7890603049092092,0.10288980402952677
1107657,ENSGALG00000015612,LRPAP1,LDL receptor related protein associated protein 1 [Source:NCBI gene;Acc:395936],2289.25399476048,0.264320026400868,0.7890603049092092,0.10288980402952677
1107993,ENSGALG00000009383,SAMD7,sterile alpha motif domain containing 7 [Source:NCBI gene;Acc:771333],18.3725641074773,-1.09909140888025,0.7890603049092092,0.10288980402952677
1107994,ENSGALG00000006809,POU2AF1,POU class 2 associating factor 1 [Source:NCBI gene;Acc:373994],28.449086278120898,-0.9531723422379449,0.789069565991195,0.10288470681049922
1108082,ENSGALG00000037353,TMEM131,transmembrane protein 131 [Source:NCBI gene;Acc:418689],6729.806748984979,-0.18998075508651602,0.7893065856266759,0.10275427361754925
1108084,ENSGALG00000016728,RP2,retinitis pigmentosa 2 (X-linked recessive) [Source:NCBI gene;Acc:418675],615.1331633083989,0.406914812702739,0.789793278692147,0.1024865665216479
1109164,ENSGALG00000032234,MARCH5,membrane associated ring-CH-type finger 5 [Source:NCBI gene;Acc:423815],2937.0809592771,0.20749935479166698,0.789793278692147,0.1024865665216479
1109388,ENSGALG00000030003,TUBG1,tubulin gamma 1 [Source:NCBI gene;Acc:420025],719.733730514409,-0.3554077504502371,0.78981380464536,0.10247527978039339
1110225,ENSGALG00000014834,NCOA7,nuclear receptor coactivator 7 [Source:NCBI gene;Acc:421717],308.380271747938,-0.330472774250977,0.7899354540933041,0.10240839361630008
1110275,ENSGALG00000000884,CXXC5,CXXC finger protein 5 [Source:NCBI gene;Acc:416138],14193.135072896299,-0.282361234586639,0.7899354540933041,0.10240839361630008
1110387,ENSGALG00000009698,SLC38A1,solute carrier family 38 member 1 [Source:NCBI gene;Acc:417806],1805.05263432471,-0.261395211005753,0.790270161327021,0.10222441565113949
1110450,ENSGALG00000005417,JMJD4,jumonji domain containing 4 [Source:NCBI gene;Acc:420400],2460.6503508959804,-0.340081919302043,0.790270161327021,0.10222441565113949
1110500,ENSGALG00000012429,BMP4,bone morphogenetic protein 4 [Source:NCBI gene;Acc:396165],101.939653909716,-0.6012929766552622,0.790270161327021,0.10222441565113949
1116290,ENSGALG00000005002,VDAC2,voltage dependent anion channel 2 [Source:NCBI gene;Acc:395498],5864.01104713203,0.391969678015249,0.790270161327021,0.10222441565113949
1116562,ENSGALG00000007623,CACNA1G,calcium voltage-gated channel subunit alpha1 G [Source:NCBI gene;Acc:769385],396.914991526126,-0.373080768348525,0.790270161327021,0.10222441565113949
1117192,ENSGALG00000038338,GLYR1,glyoxylate reductase 1 homolog [Source:NCBI gene;Acc:426988],1392.56370997519,0.48544634165356704,0.790439035313484,0.10213162054259858
1117444,ENSGALG00000016988,RUBCNL,RUN and cysteine rich domain containing beclin 1 interacting protein like [Source:NCBI gene;Acc:418854],93.2802755034767,-0.596663752261052,0.791155214975565,0.1017383048783629
1117570,ENSGALG00000009815,TMEM5,transmembrane protein 5 [Source:NCBI gene;Acc:417820],314.63479986940797,0.33240639227791996,0.7913252790934721,0.10164496039982059
1117618,ENSGALG00000043379,RPL14,ribosomal protein L14 [Source:NCBI gene;Acc:374134],29137.961156177003,0.27327899888813195,0.7913252790934721,0.10164496039982059
1117746,ENSGALG00000015112,ZNF521,zinc finger protein 521 [Source:NCBI gene;Acc:421083],4840.699906826129,-0.272782794403211,0.7913252790934721,0.10164496039982059
1117816,ENSGALG00000010553,AIMP1,aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:NCBI gene;Acc:422533],8064.673479966741,0.260467117783889,0.7913252790934721,0.10164496039982059
1117956,ENSGALG00000016094,SFXN5,sideroflexin 5 [Source:NCBI gene;Acc:422954],776.655978755922,-0.30423333068914504,0.7913252790934721,0.10164496039982059
1118066,ENSGALG00000012620,PTCH1,patched 1 [Source:NCBI gene;Acc:395806],447.344712806696,0.405708167105837,0.7913252790934721,0.10164496039982059
1119808,ENSGALG00000041449,EXD1,exonuclease 3'-5' domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28507],57.6634779286933,-0.57537921438772,0.7913252790934721,0.10164496039982059
1119850,ENSGALG00000008234,ORC2,origin recognition complex subunit 2 [Source:NCBI gene;Acc:424077],1160.24269417976,0.23605171291032698,0.7913252790934721,0.10164496039982059
1120004,ENSGALG00000001666,RPAIN,RPA interacting protein [Source:NCBI gene;Acc:417500],137.258684695444,0.538555046296394,0.7913252790934721,0.10164496039982059
1120139,ENSGALG00000033884,EEF2,eukaryotic translation elongation factor 2 [Source:NCBI gene;Acc:396325],29177.3053943839,-0.529420350302363,0.7913252790934721,0.10164496039982059
1120424,ENSGALG00000012473,MMADHC,"methylmalonic aciduria and homocystinuria, cblD type [Source:NCBI gene;Acc:424311]",1758.0853587043698,-0.332679121571892,0.7918538463440459,0.10135496939996495
1120469,ENSGALG00000000802,DHODH,dihydroorotate dehydrogenase (quinone) [Source:NCBI gene;Acc:415876],346.73499369457494,0.383606315682474,0.7918538463440459,0.10135496939996495
1120601,ENSGALG00000033025,RYBP,RING1 and YY1 binding protein [Source:NCBI gene;Acc:416095],103.322326557357,0.52049745067482,0.7921475975034058,0.10119389062125461
1120778,ENSGALG00000034311,BTBD7,BTB domain containing 7 [Source:NCBI gene;Acc:423424],571.5372751808641,0.401650625504336,0.7922104522921529,0.10115943188519819
1120806,ENSGALG00000040882,HSPA4,heat shock protein family A (Hsp70) member 4 [Source:NCBI gene;Acc:416339],6078.787981845079,0.24424328385575197,0.7922104522921529,0.10115943188519819
1120888,ENSGALG00000016870,TMTC4,transmembrane and tetratricopeptide repeat containing 4 [Source:NCBI gene;Acc:418772],1048.58298924086,-0.335835269579929,0.792219497971315,0.10115447301838992
1120982,ENSGALG00000007241,NUBP1,nucleotide binding protein 1 [Source:NCBI gene;Acc:416634],490.949126186386,0.33249748684361996,0.7929175665287109,0.10077196055450859
1121510,ENSGALG00000016448,KCNF1,potassium voltage-gated channel modifier subfamily F member 1 [Source:NCBI gene;Acc:428652],8.430690956418001,-1.7894057791826001,0.793390655095783,0.10051291914323496
1121640,ENSGALG00000013661,MICU3,mitochondrial calcium uptake family member 3 [Source:NCBI gene;Acc:422736],142.711640536299,0.30142152147623497,0.793390655095783,0.10051291914323496
1121650,ENSGALG00000004196,UGT1A1,UDP glucuronosyltransferase family 1 member A1 [Source:NCBI gene;Acc:424028],33.844232852026,-1.12033083914333,0.793390655095783,0.10051291914323496
1121954,ENSGALG00000011497,PECR,peroxisomal trans-2-enoyl-CoA reductase [Source:NCBI gene;Acc:424224],305.153214890828,0.41614887555225105,0.793390655095783,0.10051291914323496
1122020,ENSGALG00000002289,CHAT,choline O-acetyltransferase [Source:NCBI gene;Acc:395314],94.9659329480694,0.6175759581908411,0.793390655095783,0.10051291914323496
1122110,ENSGALG00000003689,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:NCBI gene;Acc:423678],134.4142488411,0.7978687812204499,0.793390655095783,0.10051291914323496
1122446,ENSGALG00000005914,FAM21C,family with sequence similarity 21 member C [Source:NCBI gene;Acc:423772],1306.08500203554,-0.212140531758442,0.793390655095783,0.10051291914323496
1122450,ENSGALG00000007641,LDB1,LIM domain binding 1 [Source:NCBI gene;Acc:395952],21.5546869241394,0.7754995032201031,0.793390655095783,0.10051291914323496
1123436,ENSGALG00000003425,GALR1L,galanin receptor type 1-like [Source:NCBI gene;Acc:415713],9.13541057185735,-1.37682157316183,0.793390655095783,0.10051291914323496
1123476,ENSGALG00000001768,TENM2,teneurin transmembrane protein 2 [Source:NCBI gene;Acc:373854],868.5162665248849,-0.275830351841692,0.793390655095783,0.10051291914323496
1123575,ENSGALG00000040340,PCYOX1L,prenylcysteine oxidase 1 like [Source:NCBI gene;Acc:416200],31.221772121268202,-0.9936382936713108,0.793390655095783,0.10051291914323496
1123617,ENSGALG00000006792,VSTM2L,V-set and transmembrane domain containing 2 like [Source:NCBI gene;Acc:419297],10.6714318342486,-0.8996519388529008,0.793390655095783,0.10051291914323496
1123689,ENSGALG00000042838,TRAF2,TNF receptor associated factor 2 [Source:NCBI gene;Acc:417287],109.612500463009,0.43642058714532106,0.793390655095783,0.10051291914323496
1124889,ENSGALG00000036678,ETV4,ETS variant 4 [Source:NCBI gene;Acc:395747],44.2173353163107,-0.7388165427509871,0.793390655095783,0.10051291914323496
1125033,ENSGALG00000035980,REXO2,RNA exonuclease 2 [Source:NCBI gene;Acc:419761],874.6134511226089,0.379795603154308,0.793390655095783,0.10051291914323496
1125143,ENSGALG00000003349,PLEKHA2,pleckstrin homology domain containing A2 [Source:NCBI gene;Acc:395435],5.38804549069814,-1.80229506823399,0.793390655095783,0.10051291914323496
1125167,ENSGALG00000051280,DNAJB1,dnaJ homolog subfamily B member 1-like [Source:NCBI gene;Acc:107049075],11.748096872294099,0.878575113037899,0.793390655095783,0.10051291914323496
1125422,ENSGALG00000006011,KIAA0753,KIAA0753 [Source:NCBI gene;Acc:417681],1074.52002853981,0.24422260981775398,0.794108064290898,0.10012039362858724
1125477,ENSGALG00000000349,PSMC5,"proteasome 26S subunit, ATPase 5 [Source:NCBI gene;Acc:428274]",4026.9151736673602,-0.28752049932326296,0.7941684637985571,0.10008736263878822
1125840,ENSGALG00000010233,SYNDIG1L,synapse differentiation inducing 1 like [Source:NCBI gene;Acc:423351],23.3090179142558,-1.08356186814124,0.794331565097141,0.09999817914124129
1125855,ENSGALG00000043053,DAO,D-amino acid oxidase [Source:NCBI gene;Acc:101751055],33.9651134331201,-0.9328378994893589,0.794331565097141,0.09999817914124129
1126095,ENSGALG00000042521,MPP3,membrane palmitoylated protein 3 [Source:NCBI gene;Acc:419985],272.860908782252,0.39640493844032704,0.794331565097141,0.09999817914124129
1126096,ENSGALG00000014485,LDB2,LIM domain binding 2 [Source:NCBI gene;Acc:395631],1413.43755287022,0.210385985202652,0.7949811702367909,0.09964315783296833
1126408,ENSGALG00000040136,PSTPIP2,proline-serine-threonine phosphatase interacting protein 2 [Source:NCBI gene;Acc:770399],50.77262172333611,-0.524108122053875,0.7949811702367909,0.09964315783296833
1126525,ENSGALG00000008818,IDH1,"isocitrate dehydrogenase (NADP(+)) 1, cytosolic [Source:NCBI gene;Acc:424112]",2424.73593835155,-0.29583592157395,0.7949811702367909,0.09964315783296833
1127845,ENSGALG00000007216,TVP23A,trans-golgi network vesicle protein 23 homolog A [Source:NCBI gene;Acc:771988],26.2973912009418,0.649927098547041,0.7949811702367909,0.09964315783296833
1127847,ENSGALG00000008798,ZMYND19,zinc finger MYND-type containing 19 [Source:NCBI gene;Acc:395088],1050.81242988765,0.33036706164444396,0.7949811702367909,0.09964315783296833
1127867,ENSGALG00000000685,MAP3K14,mitogen-activated protein kinase kinase kinase 14 [Source:NCBI gene;Acc:419964],142.415144265882,0.419055292202491,0.7949811702367909,0.09964315783296833
1128247,ENSGALG00000041030,PCBP2,poly(rC)-binding protein 2-like [Source:NCBI gene;Acc:426023],438.071207997054,0.25494581068290195,0.7949811702367909,0.09964315783296833
1128473,ENSGALG00000040279,RHCE,Rh blood group CcEe antigens [Source:NCBI gene;Acc:395121],151.986476469697,-0.367240857865261,0.7949811702367909,0.09964315783296833
1128503,ENSGALG00000028675,ZCCHC7,zinc finger CCHC-type containing 7 [Source:NCBI gene;Acc:426807],1800.4075105985,0.29953114649757395,0.795037105307129,0.09961260184153559
1128539,ENSGALG00000015200,DAZAP1,DAZ associated protein 1 [Source:NCBI gene;Acc:427266],5636.414385556589,0.26461644740894,0.795037105307129,0.09961260184153559
1128811,ENSGALG00000002837,RPL27,ribosomal protein L27 [Source:NCBI gene;Acc:396280],33977.5440660283,0.255473595151475,0.7950584692102269,0.0996009318194607
1128961,ENSGALG00000008133,AS3MT,arsenite methyltransferase [Source:NCBI gene;Acc:423870],80.76290266836041,-0.598909535968249,0.7951112500790041,0.09957210163889527
1129024,ENSGALG00000008452,IFT122,intraflagellar transport 122 [Source:NCBI gene;Acc:416123],1264.28141069606,0.256567981048185,0.7951112500790041,0.09957210163889527
